Unidade de Produção,Espécie,Volume Total (m³),Número de Árvores,Preço (R$/m³),Valor Estimado (R$)
AC_309,carapanauba preta,0.82537956041939,4,600.0,495.227736251634
AC_309,castainha,1.7599041953759627,12,650.0,1143.9377269943757
AC_309,embaubao,0.3729451196606185,1,600.0,223.76707179637108
AC_309,envira branca,1.0815001923859997,11,600.0,648.9001154315998
AC_309,envira ferro,0.20929508511340567,2,600.0,125.5770510680434
AC_309,envira preta,0.09267525530625774,1,600.0,55.605153183754645
AC_309,envira preta 02,2.5882914162340813,5,600.0,1552.9748497404487
AC_309,erva do mato,0.16162125271527442,4,600.0,96.97275162916465
AC_309,espinharana,1.4215590241810034,2,600.0,852.9354145086021
AC_309,genipapinho,2.599098043024605,3,600.0,1559.458825814763
AC_309,guariuba,0.05973059005951823,1,600.0,35.838354035710935
AC_309,iapinda,0.0292251809818916,1,600.0,17.53510858913496
AC_309,imbiriba doce,0.2648423555221536,1,600.0,158.90541331329217
AC_309,inga chato,0.0825271218150746,1,600.0,49.51627308904476
AC_309,inga peludo,0.25084744649528423,2,600.0,150.50846789717053
AC_309,inga vermelho,0.1908486710479741,1,600.0,114.50920262878445
AC_309,inhare,0.044420797170481065,1,600.0,26.65247830228864
AC_309,joao mole,0.03067423030161567,1,600.0,18.404538180969404
AC_309,louro amarelo,0.05773585429777764,1,700.0,40.415098008444346
AC_309,louro preto,1.5368503872960562,1,700.0,1075.7952711072394
AC_309,macucu casca seca,0.431338999100523,3,600.0,258.8033994603138
AC_309,mamui,0.14086349643951332,1,650.0,91.56127268568366
AC_309,mata mata,8.523685682820645,3,600.0,5114.211409692387
AC_309,maçaranduba lisa,3.948783742689971,3,600.0,2369.2702456139828
AC_309,mogno,1.5208896144580775,1,600.0,912.5337686748464
AC_309,morta,3.4588850724811424,1,600.0,2075.3310434886853
AC_309,murmuru,0.6372510244786236,5,600.0,382.35061468717413
AC_309,ni 12,0.3982862810112938,3,600.0,238.9717686067763
AC_309,pachiubao,0.32908818470046136,1,600.0,197.45291082027683
AC_309,pama manite,2.0870806055255615,6,600.0,1252.248363315337
AC_309,pama peluda,0.2897799834055491,2,600.0,173.86799004332946
AC_309,pama serra,4.167361003749112,15,600.0,2500.416602249467
AC_309,pau alho,2.7668944850255186,1,600.0,1660.1366910153113
AC_309,pente de macaco,0.536125657135089,1,600.0,321.6753942810534
AC_309,piaca,0.6040796501733486,3,600.0,362.4477901040092
AC_309,pimentinha,7.847760288209118,3,600.0,4708.656172925471
AC_309,resina cafe,0.054301142107478065,1,600.0,32.58068526448684
AC_309,samauma preta,2.766267499478833,1,600.0,1659.7604996873
AC_309,seringueira,2.514016196769435,2,600.0,1508.4097180616611
AC_309,sorva brava,4.755391838293741,2,600.0,2853.2351029762444
AC_309,tachi vermelho,0.04272132473951001,1,600.0,25.632794843706005
AC_309,ucuuba raiz,0.6921336843085415,2,600.0,415.2802105851249
AC_309,ucuuba vermelha,1.4104415662191525,1,650.0,916.7870180424492
AC_309,urtiga,0.3683715695029133,2,600.0,221.02294170174795
AC_309,urucuri,0.46871463299721433,1,600.0,281.2287797983286
AC_310,abiu,6.240262058536796,4,600.0,3744.157235122078
AC_310,amarelao,1.256446791081954,5,600.0,753.8680746491723
AC_310,angelim pedra,23.53413017284476,1,600.0,14120.478103706855
AC_310,apui,1.0710112300135874,1,600.0,642.6067380081524
AC_310,arvore morta,2.575129732047801,10,600.0,1545.0778392286807
AC_310,açai,0.9017068957757302,5,600.0,541.0241374654381
AC_310,bacuri,0.5610747411819372,3,600.0,336.6448447091623
AC_310,biorana,2.595761012051344,9,600.0,1557.4566072308064
AC_310,cacau,0.1722949453809392,2,600.0,103.37696722856352
AC_310,cacau de macaco,0.4600692982749011,3,600.0,276.0415789649407
AC_310,cafezinho,0.1512469486181472,1,600.0,90.74816917088832
AC_310,cambara,0.9220746564665512,6,600.0,553.2447938799307
AC_310,canela de velho,0.1535909654057223,1,650.0,99.83412751371951
AC_310,carapanauba,0.36812338073963435,2,600.0,220.87402844378062
AC_310,castanheira,102.54013161970505,4,600.0,61524.07897182303
AC_310,castanhinha,0.9220566153368684,3,600.0,553.2339692021211
AC_310,caucho,3.851525725188085,1,600.0,2310.915435112851
AC_310,cedro rosa,0.3501106054458188,1,600.0,210.06636326749128
AC_310,envireira,1.0354935237552645,8,600.0,621.2961142531587
AC_310,envireira ferro,0.8707736322881168,7,600.0,522.46417937287
AC_310,envireira preta,0.03638165876241927,1,600.0,21.828995257451563
AC_310,esperai,0.1645030912817191,1,600.0,98.70185476903147
AC_310,estalador,0.05442804675264171,1,600.0,32.65682805158502
AC_310,freijo,0.5069021294212737,1,600.0,304.1412776527642
AC_310,guariuba,3.922794492612073,3,600.0,2353.6766955672438
AC_310,inga,0.08705662495297103,1,600.0,52.23397497178262
AC_310,inga vermelha,0.10407313912458775,1,650.0,67.64754043098203
AC_310,joao mole,0.35790047057800134,2,600.0,214.7402823468008
AC_310,jutai,4.985638541623003,1,600.0,2991.383124973802
AC_310,macucu,0.3892814493243665,4,600.0,233.56886959461988
AC_310,mamalu,0.07585658230751627,1,600.0,45.51394938450976
AC_310,marupa,7.459779265028036,3,600.0,4475.867559016821
AC_310,moropiranga,2.1080263010186453,4,600.0,1264.8157806111872
AC_310,ninhare,0.5961864198441787,2,650.0,387.5211728987162
AC_310,palmeira morta,0.6533682101782012,1,600.0,392.02092610692074
AC_310,pama rosa,16.579355205081633,60,600.0,9947.61312304898
AC_310,pau sangue casca fina,0.17964001774090937,1,600.0,107.78401064454563
AC_310,paxiubao,6.86280921428925,12,600.0,4117.68552857355
AC_310,quina quina,0.07074481821370039,1,600.0,42.446890928220235
AC_310,seringueira,3.1697588593240935,1,600.0,1901.8553155944562
AC_310,tamarina,10.971870885140959,2,600.0,6583.122531084575
AC_310,taxi preto,2.2554819640368478,7,600.0,1353.2891784221088
AC_310,torem,10.856021758459923,19,600.0,6513.6130550759535
AC_310,tucuma,0.30963883670678927,1,600.0,185.78330202407355
AC_310,ucuuba,3.504775781963438,8,600.0,2102.865469178063
AC_311,abiorana abiu,0.03336811001148206,1,600.0,20.020866006889236
AC_311,abiorana vermelha,4.898509217870617,1,650.0,3184.0309916159013
AC_311,amarelao,0.10949258029978365,2,600.0,65.69554817987019
AC_311,amarelinho,1.6926096514808389,1,600.0,1015.5657908885033
AC_311,angelca amarela,0.13433255234213481,2,700.0,94.03278663949438
AC_311,angelim amarelo,1.1275778903095437,1,600.0,676.5467341857262
AC_311,aroeira,2.970569759623468,1,600.0,1782.3418557740808
AC_311,ata brava,2.523284448479671,2,600.0,1513.9706690878027
AC_311,açai,0.19602855453303572,2,600.0,117.61713271982143
AC_311,bacuri liso,0.5790369784047843,4,600.0,347.4221870428706
AC_311,bacuri maxixe,0.043674096958457885,1,600.0,26.20445817507473
AC_311,breu maxixe,0.2601549727952826,1,600.0,156.09298367716957
AC_311,breu mescla,0.029812607119627618,1,700.0,20.868824983739334
AC_311,burra leiteira,0.4396511782002571,1,650.0,285.77326583016713
AC_311,butijao,0.5350303572140591,3,600.0,321.0182143284355
AC_311,cabelo de cutia,1.6862354020182269,2,650.0,1096.0530113118475
AC_311,cacau da mata,0.10686067154436807,2,600.0,64.11640292662084
AC_311,cafezinho,3.3498302189124773,1,600.0,2009.8981313474865
AC_311,caja,7.814823396669921,4,600.0,4688.894038001953
AC_311,cajarana,0.03101624492702912,1,700.0,21.71137144892038
AC_311,carapanauba amarela,7.049303280329405,1,750.0,5286.977460247053
AC_311,caripe roxo,0.0646330921984047,1,700.0,45.24316453888329
AC_311,castainha,0.12492142567080121,1,650.0,81.19892668602078
AC_311,castanharana amarela,0.22751215261321897,2,600.0,136.5072915679314
AC_311,caucho,4.039225199053559,1,600.0,2423.535119432135
AC_311,coaçu,0.42272169006320715,1,650.0,274.76909854108465
AC_311,envira piaca,0.03979396024520647,1,650.0,25.866074159384205
AC_311,envira sapotinha,0.25941818078176426,4,600.0,155.65090846905855
AC_311,espinheiro,3.46174339714448,4,700.0,2423.220378001136
AC_311,farinha seca,1.751651365307971,9,600.0,1050.9908191847826
AC_311,guariuba roxa,1.0454088646735622,2,700.0,731.7862052714935
AC_311,jaca brava,0.347816791763364,1,650.0,226.08091464618659
AC_311,joao mole grande,0.0978504102887338,1,600.0,58.71024617324028
AC_311,limaozinho,5.875469563209247,2,650.0,3819.0552160860107
AC_311,louro amarelo,0.38298502634333514,1,700.0,268.0895184403346
AC_311,macucu vermelho,2.2760481248232627,1,600.0,1365.6288748939576
AC_311,muiraximbe vermelho,0.13111058273626486,2,600.0,78.66634964175891
AC_311,murici azedo,0.3458984705023058,1,600.0,207.5390823013835
AC_311,murmuru,1.293903013107496,10,600.0,776.3418078644976
AC_311,ninhare,0.06999461845321321,1,650.0,45.496501994588584
AC_311,olacacea,0.17797122607695776,1,600.0,106.78273564617466
AC_311,pama caucho,0.6566587425868536,1,600.0,393.9952455521122
AC_311,pama preta,3.010714606743651,7,650.0,1956.9644943833732
AC_311,pau alho,1.6477317728797887,1,600.0,988.6390637278732
AC_311,pau estalador,0.09115285338504701,1,600.0,54.69171203102821
AC_311,pau sangue,2.6305682254387848,3,650.0,1709.86934653521
AC_311,pintadinho,0.436936264208707,1,600.0,262.16175852522423
AC_311,samauma de tabocal,1.0948119998477661,2,600.0,656.8871999086597
AC_311,sapota,3.0313700684958658,4,750.0,2273.5275513718993
AC_311,seringueira,0.3029420957364089,2,600.0,181.76525744184534
AC_311,tachi vermelho,0.19952483477139898,1,600.0,119.71490086283939
AC_311,torem embauba,0.12807922445159836,1,600.0,76.84753467095902
AC_311,uricuri,1.265688048626441,2,600.0,759.4128291758647
AC_311,urtigao,0.026666686050063584,1,600.0,16.00001163003815
AC_311,xixa amarelo,0.48153632506992566,1,700.0,337.07542754894797
AC_311,xixa vermelho,0.8993136492226893,1,600.0,539.5881895336136
AC_312,apui preto,0.0661834792903249,1,600.0,39.710087574194944
AC_312,bacuri liso,0.02975497227372293,1,600.0,17.852983364233758
AC_312,burra leiteira,0.5711791300314031,2,650.0,371.266434520412
AC_312,caja,2.0932248588760554,1,600.0,1255.9349153256333
AC_312,cipo cruz,0.17819801639111832,1,600.0,106.918809834671
AC_312,embauba branca,0.3968392742256904,3,600.0,238.10356453541422
AC_312,espinheiro,0.3786618438576209,2,700.0,265.0632907003346
AC_312,inga verde,0.02351010154960824,1,600.0,14.106060929764944
AC_312,invira sapotinha,0.04675781181055399,1,600.0,28.054687086332393
AC_312,ipe amarelo,9.39381319351262,2,600.0,5636.2879161075725
AC_312,ipe roxo,0.035362468988088834,1,600.0,21.2174813928533
AC_312,joao mole,3.1627656755205136,3,600.0,1897.659405312308
AC_312,jurubeba peluda,0.6182998125764602,7,600.0,370.9798875458761
AC_312,matamata amarelo,0.29177862412000477,2,600.0,175.06717447200288
AC_312,morta,0.13710553692350988,3,600.0,82.26332215410592
AC_312,mulateiro,9.671369725121876,1,600.0,5802.821835073126
AC_312,murmuru,0.21952394118829602,1,600.0,131.7143647129776
AC_312,mutamba,0.22835969720875704,1,650.0,148.43380318569208
AC_312,parica,1.4741564843882937,2,600.0,884.4938906329762
AC_312,uricuri,0.5766267724893432,1,600.0,345.9760634936059
AC_312,urtigao,0.3189465528856592,5,600.0,191.36793173139552
AC_312,xixa amarelo,3.06605636103229,1,700.0,2146.239452722603
AC_313,bordao de velho,0.36897641239149365,2,650.0,239.83466805447088
AC_313,frejo preto,0.5295379105480507,3,600.0,317.7227463288304
AC_314,parica,0.16228409955233652,2,600.0,97.37045973140191
AC_315,cardoso,0.02671297449672663,1,600.0,16.027784698035976
AC_315,flor de sao joao,0.0640805921233313,1,600.0,38.44835527399878
AC_315,frejo preto,0.15098586663167518,3,600.0,90.59151997900511
AC_315,morta,0.03278908674297957,1,600.0,19.67345204578774
AC_315,parica,0.4078904101858414,1,600.0,244.73424611150483
AC_316,arvore morta,1.33133144958265,9,600.0,798.79886974959
AC_316,açai,0.28118688789616786,2,600.0,168.71213273770073
AC_316,cajarana,4.552084656596989,6,700.0,3186.4592596178923
AC_316,caucho,5.008817300710691,1,600.0,3005.2903804264142
AC_316,embauba,1.0038524357302576,3,600.0,602.3114614381545
AC_316,envira preta,1.3171142363933115,1,600.0,790.2685418359869
AC_316,esteria,0.06063428015044253,1,600.0,36.38056809026552
AC_316,grao de galo,0.3111378726224512,2,600.0,186.6827235734707
AC_316,imbauba,0.6627547812463276,1,600.0,397.65286874779656
AC_316,ipe,2.014900283690126,5,600.0,1208.9401702140756
AC_316,malva,0.3775748637446875,1,600.0,226.5449182468125
AC_316,malva vermelha,3.4309260847023264,1,600.0,2058.555650821396
AC_316,morta,5.014965763924032,1,600.0,3008.979458354419
AC_316,munguba,4.800456633250369,3,600.0,2880.2739799502215
AC_316,ninhare,0.23792092149565855,1,650.0,154.64859897217806
AC_316,pacote,0.25846763711555465,2,600.0,155.08058226933278
AC_316,pama mole,0.47400374618055724,2,600.0,284.40224770833436
AC_316,pau darco,0.1539179540245619,1,600.0,92.35077241473714
AC_316,pau pombo,0.3771783963933964,1,600.0,226.30703783603784
AC_316,samauma preta,1.333837250146928,3,600.0,800.3023500881568
AC_316,seringueira,0.10012592519270513,1,600.0,60.07555511562308
AC_316,sucuuba,0.2654369816886633,2,600.0,159.262189013198
AC_316,taxi preto,13.056058724365355,3,600.0,7833.635234619213
AC_318,abiu bravo,0.34366570059576007,4,600.0,206.19942035745603
AC_318,amarelao,0.1165812515328727,1,600.0,69.94875091972362
AC_318,angelim pedra,1.0134040908755562,1,600.0,608.0424545253337
AC_318,angico branco,0.14463731703808508,1,600.0,86.78239022285105
AC_318,arranha gato,0.09566568674713503,1,600.0,57.39941204828102
AC_318,açai,0.25042327924763474,2,600.0,150.25396754858085
AC_318,banana brava,0.052636944211550275,1,600.0,31.582166526930166
AC_318,bananeira brava,1.056853975768284,18,600.0,634.1123854609704
AC_318,breu de tucano,0.05767556488895557,1,600.0,34.60533893337334
AC_318,breu pitomba,1.428878785562223,2,600.0,857.3272713373337
AC_318,breu vermelho,4.13497574209649,4,600.0,2480.985445257894
AC_318,burra leiteira,0.8715822628937197,2,650.0,566.5284708809178
AC_318,buxixu liso,0.12475022933197594,1,600.0,74.85013759918556
AC_318,cabelo de cutia,0.23057515503288728,2,650.0,149.87385077137674
AC_318,cajarana do mato,0.6226628435887532,1,600.0,373.5977061532519
AC_318,carapanauba amarela,2.1688206057225417,1,750.0,1626.6154542919062
AC_318,castanheira,46.44513923118731,2,600.0,27867.083538712388
AC_318,catuaba roxa,0.20223589799250177,1,600.0,121.34153879550107
AC_318,cerejeira,0.0567854860930263,1,600.0,34.07129165581578
AC_318,cupuaçu brabo,0.09361500059841574,1,600.0,56.16900035904944
AC_318,embauba branca,0.5895704900789744,1,600.0,353.7422940473847
AC_318,embauba vermelha,5.503641132475266,12,600.0,3302.18467948516
AC_318,envira fofa da folha grande,0.3098788885759731,1,600.0,185.92733314558387
AC_318,envira iodo,0.05655021505500151,1,600.0,33.93012903300091
AC_318,envira tania,0.07556975133171925,1,600.0,45.341850799031555
AC_318,envira vassorinha,0.32776840366879756,1,600.0,196.66104220127855
AC_318,espinheiro,1.838373136966156,12,700.0,1286.8611958763092
AC_318,farinha seca,0.03979396024520647,1,600.0,23.87637614712388
AC_318,fava amarelinha,3.4543054111853855,1,600.0,2072.5832467112314
AC_318,fava amargosa,0.055435952411529765,1,600.0,33.261571446917856
AC_318,garapeira,7.306624774653693,1,600.0,4383.974864792216
AC_318,grao de galo,0.6292543316207049,2,600.0,377.5525989724229
AC_318,guariuba,2.4216457205516706,1,600.0,1452.9874323310023
AC_318,inaja,0.32629992341926695,1,600.0,195.77995405156017
AC_318,inhare,0.9707504038011475,2,600.0,582.4502422806885
AC_318,inhare amarelo,0.5712552680584956,6,600.0,342.75316083509733
AC_318,ipe amarelo,4.971895929303222,1,600.0,2983.137557581933
AC_318,ipe amarelo liso,0.6958118339473589,2,600.0,417.4871003684153
AC_318,ipe roxo,0.8449743862874177,5,600.0,506.98463177245065
AC_318,jaca brava,0.08493426571461984,1,650.0,55.2072727145029
AC_318,jaci,0.9066977390651177,1,600.0,544.0186434390706
AC_318,laranjinha,1.0443923759870797,6,600.0,626.6354255922478
AC_318,limaozinho,0.052151948165296724,1,650.0,33.89876630744287
AC_318,malva pente,0.06508501737710355,1,600.0,39.05101042626213
AC_318,mamui,1.2543535232113594,1,650.0,815.3297900873836
AC_318,maneleiro,0.1159681704962091,2,600.0,69.58090229772546
AC_318,marupa,0.13443062718434873,1,600.0,80.65837631060924
AC_318,morototo,0.1674100375080873,1,650.0,108.81652438025675
AC_318,morta,1.7823739494026658,2,600.0,1069.4243696415995
AC_318,muiratinga,0.07078638986647692,1,600.0,42.47183391988615
AC_318,mulaterana,0.1022178184039816,1,600.0,61.33069104238896
AC_318,munguba,0.13167949708995397,1,600.0,79.00769825397238
AC_318,munguba da mata,6.983910475306656,2,600.0,4190.346285183994
AC_318,pama amarela,1.260796713115918,2,600.0,756.4780278695507
AC_318,pau jacare,0.4971756379962024,2,600.0,298.30538279772145
AC_318,piaca,0.041835918191730284,1,600.0,25.10155091503817
AC_318,pintadinho,0.5950918814349043,5,600.0,357.0551288609426
AC_318,pirarara,1.4776103936078542,7,600.0,886.5662361647126
AC_318,quariquarana,0.14590001882779938,1,600.0,87.54001129667962
AC_318,quina quina,1.619698781161084,2,600.0,971.8192686966504
AC_318,samauma rosa,0.46994615495687636,1,600.0,281.96769297412584
AC_318,sucuuba,0.7769870690379643,6,600.0,466.1922414227786
AC_318,tachi vermelho,0.1666993651555143,2,600.0,100.01961909330859
AC_318,tamanqueiro,0.7062028054071172,1,600.0,423.7216832442703
AC_318,tucuma,0.7603570550978869,6,600.0,456.21423305873213
AC_318,ucuuba,0.11727626399341119,1,600.0,70.36575839604672
AC_318,ucuuba preta,2.0604227630408682,3,650.0,1339.2747959765643
AC_318,urtigao,0.25257443601048013,3,600.0,151.5446616062881
AC_320,ipe amarelo,0.5337643045596516,1,600.0,320.258582735791
AC_320,pacote,0.4238047742540737,2,600.0,254.2828645524442
AC_321,ipe amarelo liso,0.048896759545911384,1,600.0,29.33805572754683
AC_321,ipe roxo,0.10661638274003876,1,600.0,63.96982964402326
AC_321,morta,3.202923420423894,2,600.0,1921.7540522543366
AC_329,abiurana,1.2613038765200453,1,600.0,756.7823259120272
AC_329,abiurana vermelha,0.3500581145125651,3,600.0,210.03486870753903
AC_329,acapu,0.5033323788130555,3,600.0,301.99942728783327
AC_329,acariquara branca,0.05460596648946877,1,600.0,32.76357989368126
AC_329,amarelao,2.5712847611859018,1,600.0,1542.770856711541
AC_329,amescla,1.1709806141892938,3,600.0,702.5883685135763
AC_329,amesclinha,4.239541604928771,7,600.0,2543.7249629572625
AC_329,angelca,1.297408232523921,5,600.0,778.4449395143525
AC_329,apui,0.22621410031903086,1,600.0,135.72846019141852
AC_329,assacu,8.120995853820427,2,600.0,4872.5975122922555
AC_329,bacuri,0.2715935724632985,4,600.0,162.9561434779791
AC_329,bacuri bravo,0.21330044811164872,3,600.0,127.98026886698923
AC_329,barriguda,0.15224038666755013,1,600.0,91.34423200053008
AC_329,breu maxixe,1.8789569754624813,8,600.0,1127.3741852774888
AC_329,cacau,0.30577812532198484,5,600.0,183.4668751931909
AC_329,cacaui,0.03468525519573581,1,600.0,20.811153117441485
AC_329,cajazinho,0.7573268900699412,2,600.0,454.39613404196473
AC_329,canela de jacamim,0.053062882004705686,1,600.0,31.83772920282341
AC_329,carapanauba,0.037981045204066324,1,600.0,22.788627122439795
AC_329,casca doce,1.5831887708753647,1,600.0,949.9132625252188
AC_329,castainha,1.0506424246068908,5,650.0,682.9175759944791
AC_329,caucho,3.4115511175705575,1,600.0,2046.9306705423346
AC_329,cipo gogo,0.0748883912937805,1,600.0,44.9330347762683
AC_329,envira branca,1.911720475263442,18,600.0,1147.0322851580652
AC_329,envira surucucu,0.29376522689056167,1,600.0,176.259136134337
AC_329,erva do mato,0.4266819187718503,6,600.0,256.0091512631102
AC_329,espinharana,0.2383992090916682,1,600.0,143.03952545500093
AC_329,garapa,0.46060249135115094,1,600.0,276.36149481069054
AC_329,genipapinho,1.8648167830281686,1,600.0,1118.8900698169011
AC_329,guaranta,0.37341840884541316,1,600.0,224.0510453072479
AC_329,guarantarana,0.8939266833410817,1,600.0,536.3560100046491
AC_329,guariuba,3.5471277777815065,7,600.0,2128.276666668904
AC_329,imbiriba doce,4.467406545533871,3,600.0,2680.4439273203225
AC_329,inga amargo,0.03269417965476086,1,600.0,19.616507792856517
AC_329,inga chato,0.3104200628110237,4,600.0,186.25203768661422
AC_329,inga jacamim,0.10590136437236325,1,600.0,63.54081862341795
AC_329,inga peludo,0.07712180870920149,2,600.0,46.273085225520894
AC_329,joao mole,0.1764260659186982,2,600.0,105.85563955121891
AC_329,louro preto,0.1853738541988238,3,700.0,129.76169793917666
AC_329,macucu casca seca,0.15212843536341078,1,600.0,91.27706121804647
AC_329,macucu ferro,11.229555540301067,4,600.0,6737.73332418064
AC_329,mamui,0.8841574396459918,1,650.0,574.7023357698947
AC_329,mata mata,0.24602969645970627,2,600.0,147.61781787582376
AC_329,maçaranduba lisa,25.639098896742656,6,600.0,15383.459338045594
AC_329,melancia,0.5105796457826144,2,600.0,306.34778746956863
AC_329,morta,0.4800855023670302,3,600.0,288.0513014202181
AC_329,murmuru,0.8573635456213803,5,600.0,514.4181273728282
AC_329,murure,1.4008687443740262,1,600.0,840.5212466244158
AC_329,mutamba,2.118408049835583,2,650.0,1376.9652323931289
AC_329,ni 01,0.1965931980735585,2,600.0,117.9559188441351
AC_329,ni 02,0.13059801606429716,1,600.0,78.3588096385783
AC_329,ni 15,0.0621549042164683,1,600.0,37.29294252988098
AC_329,orelha de burro,0.1853112799030822,3,600.0,111.18676794184931
AC_329,pama cacho,1.6874710399354473,6,600.0,1012.4826239612684
AC_329,pama manite,17.436690636013218,4,600.0,10462.01438160793
AC_329,pama peluda,0.40267625971734555,2,600.0,241.60575583040733
AC_329,pama serra,16.443474568679036,28,600.0,9866.084741207422
AC_329,piaca,0.7577347467812265,2,600.0,454.6408480687359
AC_329,samauma,0.08234684106767406,2,600.0,49.40810464060444
AC_329,sapota,2.993003501210148,3,750.0,2244.7526259076108
AC_329,seringueira,1.6111017777435588,1,600.0,966.6610666461353
AC_329,tachi vermelho,0.12549833835062496,2,600.0,75.29900301037497
AC_329,tanibucarana,1.114160958121882,1,600.0,668.4965748731292
AC_329,urucuri,1.6064033658170345,4,600.0,963.8420194902207
AC_330,amesclinha,0.03609429500698999,1,600.0,21.656577004193995
AC_330,assacu,0.8508868320869765,4,600.0,510.5320992521859
AC_330,burra leiteira,5.33469508969374,2,650.0,3467.551808300931
AC_330,cajazinho,0.8706179950815218,1,600.0,522.3707970489131
AC_330,canela de jacamim,0.025675677140260124,1,600.0,15.405406284156074
AC_330,cedro rosa,0.8458385792041897,2,600.0,507.5031475225138
AC_330,envira ferro,0.315564621190949,1,600.0,189.33877271456942
AC_330,gameleira,6.430004203046515,1,650.0,4179.502731980235
AC_330,guarantarana,1.9780558034746707,1,600.0,1186.8334820848024
AC_330,imbiriba doce,2.7878931472443123,3,600.0,1672.7358883465874
AC_330,louro preto,0.04323805259342124,1,700.0,30.266636815394868
AC_330,mamica de porca,0.04690814579108419,1,600.0,28.144887474650513
AC_330,maçaranduba lisa,0.1917862209629284,1,600.0,115.07173257775705
AC_330,mulungu,4.342272666206019,3,650.0,2822.477233033912
AC_330,murmuru,0.16591830572088398,1,600.0,99.55098343253039
AC_330,pama peluda,0.41962903824453635,2,600.0,251.7774229467218
AC_330,para para,1.7315080427396174,1,600.0,1038.9048256437704
AC_330,piaca,0.542269978396951,2,600.0,325.3619870381706
AC_330,sorva brava,2.4183537069607084,1,600.0,1451.012224176425
AC_330,tuturuba,0.45432686992825494,1,600.0,272.59612195695297
AC_330,urucuri,0.9643816407439967,2,600.0,578.628984446398
AC_331,abiorana casca fina,0.843586884840592,3,650.0,548.3314751463848
AC_331,abiorana vermelha,0.9213169072244765,3,650.0,598.8559896959097
AC_331,abiu bravo,8.593465015186752,5,600.0,5156.079009112051
AC_331,amarelao,0.10595280218282241,2,600.0,63.571681309693446
AC_331,anani,2.9545543262942133,3,600.0,1772.732595776528
AC_331,angelca amarela,0.3614682720830459,3,700.0,253.02779045813213
AC_331,angelim amarelo,1.5869855819023901,1,600.0,952.1913491414341
AC_331,angico,16.61080205574738,2,600.0,9966.481233448429
AC_331,apui preto,0.6760237705628671,1,600.0,405.6142623377203
AC_331,araça bravo,0.0857464135604,1,600.0,51.44784813624
AC_331,ata brava,1.6157896527005606,1,600.0,969.4737916203363
AC_331,açai,0.535854283072358,2,600.0,321.51256984341484
AC_331,bacuri liso,0.39265518909687974,2,600.0,235.59311345812785
AC_331,balsamo,3.8139099023782728,1,600.0,2288.3459414269637
AC_331,breu de tucano vermelho,0.13835540289924572,1,600.0,83.01324173954744
AC_331,breu maxixe,0.5117882381172874,2,600.0,307.0729428703724
AC_331,breu pitomba,0.06564885564281876,1,600.0,39.38931338569126
AC_331,breu vermelho,0.6000332182369018,2,600.0,360.01993094214106
AC_331,butijao,0.025813458381867268,1,600.0,15.488075029120361
AC_331,cacau da mata,0.5994234912686301,9,600.0,359.6540947611781
AC_331,caja,1.9657388738787183,1,600.0,1179.443324327231
AC_331,carapanauba amarela,0.5257872871747233,2,750.0,394.3404653810425
AC_331,caripe vermelho,1.2229907393319976,3,700.0,856.0935175323983
AC_331,castainha,1.7568619458101076,10,650.0,1141.9602647765698
AC_331,castanharana amarela,0.8285979719069967,2,600.0,497.158783144198
AC_331,castanheira,3.7212886380018766,1,600.0,2232.773182801126
AC_331,caucho,1.028684669649214,1,600.0,617.2108017895284
AC_331,cipo arranha gato miudo,0.13484973399378308,1,600.0,80.90984039626986
AC_331,cuieira,2.5725622631202643,1,600.0,1543.5373578721585
AC_331,envira caju,0.10893193834170609,1,600.0,65.35916300502365
AC_331,envira fofa folha fina,0.4822790281332073,1,600.0,289.36741687992435
AC_331,envira fofa folha media,0.5659118143592383,1,600.0,339.547088615543
AC_331,envira iodo,0.045323053416146175,1,600.0,27.193832049687707
AC_331,envira preta,1.9909137354577147,2,600.0,1194.5482412746287
AC_331,envira sapotinha,0.48327862748231687,5,600.0,289.9671764893901
AC_331,envira tania,0.049830153176164474,1,600.0,29.898091905698685
AC_331,farinha seca,0.40067912049827975,2,600.0,240.40747229896786
AC_331,fava amargosa,1.4833845321910564,1,600.0,890.0307193146339
AC_331,flor de sao joao,0.3323988554654378,1,600.0,199.43931327926268
AC_331,gamelinha,2.040820637065041,1,600.0,1224.4923822390244
AC_331,gogozinho,1.9349328104167591,2,600.0,1160.9596862500555
AC_331,guariuba,8.212462729665,4,600.0,4927.477637799
AC_331,guariuba roxa,0.08867770434284399,1,700.0,62.07439303999079
AC_331,imbirindiba amarela,0.1889680906461292,2,750.0,141.7260679845969
AC_331,inga vermelha,0.2182021736247495,2,650.0,141.83141285608718
AC_331,itaubarana,0.14986532033940633,1,600.0,89.9191922036438
AC_331,jaca brava,1.038298810303878,2,650.0,674.8942266975207
AC_331,jito,0.05869410937559746,1,650.0,38.15117109413835
AC_331,jito preto,0.4557277457678396,2,650.0,296.22303474909575
AC_331,joao mole,0.1139653158394764,1,600.0,68.37918950368584
AC_331,laranjinha,0.06330059262850488,1,600.0,37.98035557710293
AC_331,louro abacate,0.656515748295516,1,600.0,393.9094489773096
AC_331,louro amarelo,0.14986532033940633,1,700.0,104.90572423758444
AC_331,louro gamela,0.10000634908271899,1,600.0,60.0038094496314
AC_331,louro preto,0.11601478958466617,1,700.0,81.21035270926632
AC_331,macucu vermelho,1.7614326759776906,4,600.0,1056.8596055866144
