UP;Subunidade;Subparcela;Volume_m3;Num_arvores;Volume_m3_ha;Arvores_ha
AC_387;1;6;0.910852689;2;36.43410756;80
AC_387;1;7;11.2338462;5;449.3538481;200
AC_387;1;8;1.832923699;7;73.31694797;280
AC_387;1;9;0.630940404;7;25.23761616;280
AC_387;1;10;1.504266965;3;60.17067861;120
AC_387;1;11;2.040379654;1;81.61518616;40
AC_387;1;12;2.064745794;1;82.58983176;40
AC_387;2;1;1.580180398;3;63.20721593;120
AC_387;2;2;0.709709453;4;28.38837811;160
AC_387;2;3;0.541322314;3;21.65289255;120
AC_387;2;4;0.774217699;6;30.96870795;240
AC_387;2;5;0.970506186;2;38.82024743;80
AC_387;2;6;4.584814926;5;183.3925971;200
AC_387;2;7;1.897280505;4;75.89122022;160
AC_387;2;8;0.391403264;2;15.65613058;80
AC_387;2;9;0.281911223;1;11.2764489;40
AC_387;2;10;0.339845761;3;13.59383043;120
AC_387;2;12;1.848912235;1;73.9564894;40
AC_387;3;1;0.448691651;5;17.94766605;200
AC_387;3;2;0.588839106;4;23.55356425;160
AC_387;3;3;8.25569709;6;330.2278836;240
AC_387;3;4;0.748721869;4;29.94887476;160
AC_387;3;5;8.344830974;6;333.793239;240
AC_387;3;6;6.834698514;4;273.3879405;160
AC_387;3;7;1.181685524;5;47.26742098;200
AC_387;3;8;0.787027491;6;31.48109964;240
AC_387;3;9;0.826410599;3;33.05642394;120
AC_387;3;10;1.314562478;4;52.58249914;160
AC_387;3;13;3.542159123;1;141.6863649;40
AC_387;3;16;2.436980348;1;97.47921392;40
AC_387;3;17;1.710802501;1;68.43210006;40
AC_387;4;1;0.071813671;1;2.872546844;40
AC_387;4;3;5.154505872;2;206.1802349;80
AC_387;4;4;4.724311051;4;188.972442;160
AC_387;4;5;0.064189976;1;2.567599026;40
AC_387;4;6;0.733311606;5;29.33246425;200
AC_387;4;7;0.515800432;1;20.63201729;40
AC_387;4;8;0.258397573;3;10.33590291;120
AC_387;4;9;0.562655408;4;22.50621634;160
AC_387;4;10;0.953964465;6;38.15857859;240
AC_388;2;1;0.392850602;6;15.71402409;240
AC_388;2;2;1.070363052;6;42.81452209;240
AC_388;2;3;0.632836605;3;25.3134642;120
AC_388;2;4;0.331493428;4;13.2597371;160
AC_388;2;5;1.902934829;7;76.11739314;280
AC_388;2;6;3.037588613;7;121.5035445;280
AC_388;2;7;0.38488587;1;15.39543478;40
AC_388;2;8;1.439017215;7;57.56068862;280
AC_388;2;9;2.363952797;9;94.55811188;360
AC_388;2;10;0.486898672;3;19.47594689;120
AC_388;3;1;0.273781984;3;10.95127935;120
AC_388;3;2;1.452192058;6;58.08768233;240
AC_388;3;3;0.019376695;1;0.77506779;40
AC_388;3;4;2.084661209;9;83.38644835;360
AC_388;3;5;0.317345595;4;12.69382379;160
AC_388;3;6;1.730056508;8;69.20226032;320
AC_388;3;7;0.95469424;7;38.18776961;280
AC_388;3;8;2.087360912;6;83.49443647;240
AC_388;3;9;16.51981949;8;660.7927796;320
AC_388;3;10;0.497127437;2;19.88509748;80
AC_388;3;11;9.253243517;2;370.1297407;80
AC_388;3;15;2.703511754;1;108.1404701;40
AC_388;3;16;1.454165296;1;58.16661185;40
AC_388;3;17;1.556161715;1;62.24646861;40
AC_388;3;18;1.957007238;1;78.2802895;40
AC_388;3;20;5.262650381;2;210.5060152;80
AC_389;1;1;2.672778451;3;106.911138;120
AC_389;1;2;0.446803585;5;17.87214341;200
AC_389;1;3;0.520429189;6;20.81716756;240
AC_389;1;4;0.156491528;2;6.259661104;80
AC_389;1;5;0.158858516;3;6.354340641;120
AC_389;1;6;0.517465544;6;20.69862178;240
AC_389;1;7;3.445099871;10;137.8039948;400
AC_389;1;8;1.604941479;4;64.19765916;160
AC_389;1;9;1.177958045;7;47.11832179;280
AC_389;1;10;0.483599826;4;19.34399305;160
AC_389;1;13;3.887666187;1;155.5066475;40
AC_389;2;1;7.598343904;6;303.9337562;240
AC_389;2;2;1.092983585;5;43.71934342;200
AC_389;2;3;1.457657323;9;58.30629291;360
AC_389;2;4;0.200154309;3;8.006172361;120
AC_389;2;5;4.294751049;6;171.790042;240
AC_389;2;6;2.646442851;6;105.857714;240
AC_389;2;7;5.95849335;10;238.339734;400
AC_389;2;8;0.643427248;2;25.73708992;80
AC_389;2;9;4.875308956;5;195.0123583;200
AC_389;2;10;2.656233914;5;106.2493566;200
AC_389;2;11;5.367665797;1;214.7066319;40
AC_389;2;17;4.311700121;1;172.4680048;40
AC_389;3;1;0.062548292;1;2.501931662;40
AC_389;3;2;0.153437862;3;6.137514495;120
AC_389;3;3;0.405409002;2;16.21636006;80
AC_389;3;4;0.157301614;1;6.292064565;40
AC_389;3;5;1.544743922;5;61.7897569;200
AC_389;3;6;20.88563543;5;835.4254171;200
AC_389;3;7;1.740433797;7;69.61735188;280
AC_389;3;8;0.238005252;4;9.520210079;160
AC_389;3;9;3.708295173;3;148.3318069;120
AC_389;3;10;2.665948518;4;106.6379407;160
AC_389;3;13;2.470662455;1;98.82649822;40
AC_389;3;17;2.691843534;1;107.6737414;40
AC_389;4;1;0.785263077;2;31.41052309;80
AC_389;4;2;0.774086047;6;30.96344187;240
AC_389;4;3;0.358704763;3;14.34819054;120
AC_389;4;4;1.426567242;4;57.06268967;160
AC_389;4;5;4.320142373;8;172.8056949;320
AC_389;4;6;2.866867952;6;114.6747181;240
AC_389;4;7;1.044294618;3;41.77178473;120
AC_389;4;8;2.337362145;6;93.4944858;240
AC_389;4;9;2.899777883;6;115.9911153;240
AC_389;4;10;0.399870633;2;15.99482532;80
AC_389;4;13;10.1135957;1;404.5438279;40
AC_389;4;16;1.544840597;1;61.79362387;40
AC_390;1;1;1.099958525;3;43.99834098;120
AC_390;1;2;0.985531245;4;39.42124979;160
AC_390;1;3;1.387943808;2;55.51775231;80
AC_390;1;4;0.835106531;5;33.40426122;200
AC_390;1;5;3.868141887;6;154.7256755;240
AC_390;1;6;0.943723135;2;37.74892539;80
AC_390;1;7;1.547515235;7;61.90060941;280
AC_390;1;8;1.503548747;5;60.14194989;200
AC_390;1;9;1.15759324;5;46.30372959;200
AC_390;1;10;6.743167143;7;269.7266857;280
AC_390;2;1;1.224976943;3;48.99907773;120
AC_390;2;2;2.779497587;8;111.1799035;320
AC_390;2;3;0.706075101;4;28.24300405;160
AC_390;2;4;0.435465216;3;17.41860865;120
AC_390;2;5;3.668386925;3;146.735477;120
AC_390;2;6;0.971246327;3;38.84985308;120
AC_390;2;7;8.177341439;3;327.0936576;120
AC_390;2;8;3.312112704;6;132.4845082;240
AC_390;2;9;2.405161916;4;96.20647662;160
AC_390;2;10;10.68476579;8;427.3906316;320
AC_390;2;12;2.497646961;1;99.90587844;40
AC_390;2;14;2.45694107;1;98.27764282;40
AC_390;3;2;0.616893987;4;24.6757595;160
AC_390;3;3;0.125756379;2;5.030255152;80
AC_390;3;4;0.618574632;3;24.74298529;120
AC_390;3;5;1.274932732;6;50.99730926;240
AC_390;3;6;2.435340526;4;97.41362106;160
AC_390;3;7;1.104981902;2;44.19927607;80
AC_390;3;8;0.738053471;3;29.52213885;120
AC_390;3;9;0.180789369;3;7.231574742;120
AC_390;3;10;0.143969139;2;5.758765557;80
AC_390;3;16;5.697026985;2;227.8810794;80
AC_390;3;17;13.29146117;2;531.6584469;80
AC_390;4;1;1.29868588;4;51.94743522;160
AC_390;4;2;0.746048479;5;29.84193914;200
AC_390;4;3;0.179121291;3;7.164851635;120
AC_390;4;4;0.8502395;4;34.00957999;160
AC_390;4;5;2.587563442;3;103.5025377;120
AC_390;4;6;2.628210362;8;105.1284145;320
AC_390;4;7;0.367634827;3;14.70539307;120
AC_390;4;8;0.474286987;5;18.97147948;200
AC_390;4;9;7.009307818;3;280.3723127;120
AC_390;4;10;1.981803414;6;79.27213658;240
AC_390;4;19;1.357012688;1;54.28050754;40
AC_390;4;20;6.760408511;1;270.4163404;40
AC_391;1;1;7.21457475;9;288.58299;360
AC_391;1;2;0.782229486;3;31.28917944;120
AC_391;1;3;4.795170447;4;191.8068179;160
AC_391;1;4;0.768250389;3;30.73001556;120
AC_391;1;5;0.498231346;4;19.92925385;160
AC_391;1;6;0.875108872;4;35.00435487;160
AC_391;1;7;1.174440172;8;46.97760688;320
AC_391;1;8;0.558225664;2;22.32902658;80
AC_391;1;9;0.266395395;2;10.6558158;80
AC_391;1;10;11.51829564;6;460.7318257;240
AC_391;2;1;0.217723047;1;8.708921886;40
AC_391;2;2;0.492992505;5;19.71970021;200
AC_391;2;3;0.238899671;2;9.55598682;80
AC_391;2;4;0.673807508;3;26.95230031;120
AC_391;2;5;4.691138653;3;187.6455461;120
AC_391;2;6;0.22486689;3;8.994675584;120
AC_391;2;7;0.284142111;1;11.36568444;40
AC_391;2;8;0.49613345;2;19.84533801;80
AC_391;2;9;0.065010417;1;2.600416683;40
AC_391;2;10;0.665397945;2;26.61591782;80
AC_391;2;12;2.157801325;1;86.31205299;40
AC_391;2;14;2.012901697;1;80.5160679;40
AC_391;2;17;1.428201678;1;57.12806711;40
AC_391;3;3;1.756572638;4;70.26290552;160
AC_391;3;4;0.531554572;2;21.26218289;80
AC_391;3;5;15.75238878;7;630.0955511;280
AC_391;3;6;0.425624825;3;17.02499301;120
AC_391;3;7;0.331382372;2;13.25529488;80
AC_391;3;8;7.225283596;3;289.0113438;120
AC_391;3;9;1.158691772;7;46.34767088;280
AC_391;3;10;0.629022419;4;25.16089677;160
AC_391;4;1;0.3547189;4;14.18875601;160
AC_391;4;2;0.54295696;3;21.71827841;120
AC_391;4;3;0.633417147;3;25.33668587;120
AC_391;4;4;0.320619017;4;12.82476067;160
AC_391;4;5;10.64147728;3;425.6590914;120
AC_391;4;6;0.150316413;2;6.012656514;80
AC_391;4;7;1.956173871;4;78.24695484;160
AC_391;4;8;0.920551739;3;36.82206956;120
AC_391;4;9;1.338418312;5;53.53673248;200
AC_391;4;10;0.243201826;2;9.728073021;80
AC_391;4;11;5.18004662;1;207.2018648;40
AC_392;1;1;0.069538859;1;2.781554348;40
AC_392;1;2;2.204615092;6;88.1846037;240
AC_392;1;3;0.377926164;3;15.11704656;120
AC_392;1;4;2.380189928;3;95.2075971;120
AC_392;1;5;1.686478197;6;67.45912788;240
AC_392;1;6;0.268781404;3;10.75125616;120
AC_392;1;7;1.368060252;4;54.72241006;160
AC_392;1;8;1.390184037;2;55.60736147;80
AC_392;1;9;7.099389542;5;283.9755817;200
AC_392;1;10;0.629677473;3;25.18709892;120
AC_392;1;11;5.763724512;1;230.5489805;40
AC_392;2;1;0.580555981;4;23.22223924;160
AC_392;2;2;5.798732204;5;231.9492882;200
AC_392;2;3;20.87134516;7;834.8538064;280
AC_392;2;4;0.653000429;5;26.12001715;200
AC_392;2;5;3.512436953;3;140.4974781;120
AC_392;2;6;0.194928736;2;7.797149449;80
AC_392;2;7;11.22682773;10;449.0731092;400
AC_392;2;8;0.580410887;4;23.2164355;160
AC_392;2;9;1.257296102;2;50.29184406;80
AC_392;2;10;1.39439105;6;55.77564199;240
AC_392;3;1;0.635549965;5;25.42199859;200
AC_392;3;2;3.133377747;5;125.3351099;200
AC_392;3;3;1.368240617;6;54.72962467;240
AC_392;3;4;1.036080671;5;41.44322685;200
AC_392;3;5;2.962646236;6;118.5058494;240
AC_392;3;6;2.288135658;7;91.5254263;280
AC_392;3;7;4.659538212;5;186.3815285;200
AC_392;3;8;1.719825626;6;68.79302503;240
AC_392;3;9;1.841045675;4;73.64182701;160
AC_392;3;10;0.577169653;5;23.0867861;200
AC_392;3;11;2.302242942;1;92.08971768;40
AC_392;3;12;8.648386855;2;345.9354742;80
AC_392;4;1;1.220266475;6;48.81065899;240
AC_392;4;2;2.847785099;4;113.911404;160
AC_392;4;3;2.519983047;4;100.7993219;160
AC_392;4;4;0.603322529;2;24.13290116;80
AC_392;4;5;1.098300241;7;43.93200964;280
AC_392;4;6;3.103684996;7;124.1473999;280
AC_392;4;7;2.924381853;11;116.9752741;440
AC_392;4;8;1.527986836;6;61.11947344;240
AC_392;4;9;0.769027641;1;30.76110566;40
AC_392;4;10;0.881271373;3;35.25085492;120
AC_393;3;1;0.599126724;10;23.96506895;400
AC_393;3;2;0.174862033;2;6.994481316;80
AC_393;3;3;0.107107804;1;4.284312146;40
AC_393;3;4;0.023321804;1;0.932872148;40
AC_393;3;5;0.023371367;1;0.934854666;40
AC_393;3;7;0.253049583;5;10.12198331;200
AC_393;3;8;0.076593717;1;3.063748683;40
AC_393;3;9;0.307251254;5;12.29005015;200
AC_393;4;3;0.057485815;1;2.299432583;40
AC_393;4;4;0.169713588;2;6.788543536;80
AC_393;4;6;0.186885603;2;7.475424132;80
AC_393;4;7;0.070808346;1;2.832333856;40
AC_393;4;10;0.843573175;7;33.742927;280
AC_394;1;3;0.346855122;2;13.8742049;80
AC_394;1;4;0.12462148;2;4.984859187;80
AC_394;1;5;0.031092109;1;1.243684372;40
AC_394;1;6;0.073775445;1;2.951017807;40
AC_394;1;7;0.186536062;2;7.461442462;80
AC_394;1;10;0.023321804;1;0.932872148;40
AC_394;2;1;0.552182681;2;22.08730723;80
AC_394;2;2;9.552993738;1;382.1197495;40
AC_394;2;3;0.505859956;1;20.23439824;40
AC_394;3;1;1.774180795;4;70.96723179;160
AC_394;3;3;1.119689267;3;44.78757069;120
AC_394;3;5;0.679517511;3;27.18070043;120
AC_394;3;7;8.818283256;2;352.7313303;80
AC_394;3;8;0.806950385;2;32.27801542;80
AC_394;3;9;0.545157115;4;21.8062846;160
AC_394;3;10;0.021348943;1;0.853957707;40
AC_394;4;2;0.334295272;2;13.37181087;80
AC_394;4;4;2.095231964;3;83.80927855;120
AC_394;4;6;1.667798845;1;66.71195379;40
AC_394;4;7;12.26046537;1;490.4186149;40
AC_394;4;8;2.913776223;1;116.5510489;40
AC_394;4;10;0.138659844;1;5.546393748;40
AC_396;1;1;2.351928464;4;94.07713858;160
AC_396;1;2;6.800860055;7;272.0344022;280
AC_396;1;3;0.187588492;1;7.503539699;40
AC_396;1;4;0.234542192;2;9.381687668;80
AC_396;1;5;2.34015443;5;93.60617722;200
AC_396;1;6;1.788088847;6;71.52355389;240
AC_396;1;7;3.14878567;4;125.9514268;160
AC_396;1;8;1.754487207;6;70.17948829;240
AC_396;1;9;0.256524496;2;10.26097985;80
AC_396;1;10;7.523246884;2;300.9298754;80
AC_396;1;17;2.265601166;1;90.62404664;40
AC_396;1;18;1.907988078;1;76.31952312;40
AC_396;2;2;3.807235322;3;152.2894129;120
AC_396;2;3;1.468597805;1;58.74391222;40
AC_396;2;4;0.222716021;1;8.908640849;40
AC_396;2;5;0.023819263;1;0.952770517;40
AC_396;2;6;0.223372019;1;8.934880762;40
AC_396;2;7;0.086377034;1;3.455081354;40
AC_396;2;9;0.115511408;1;4.620456308;40
AC_396;2;12;5.899572039;1;235.9828816;40
AC_396;3;1;1.942410323;4;77.69641293;160
AC_396;3;2;0.898755004;4;35.95020018;160
AC_396;3;3;3.266942052;4;130.6776821;160
AC_396;3;4;1.686699258;5;67.46797033;200
AC_396;3;5;0.34048714;3;13.61948559;120
AC_396;3;6;0.527386431;4;21.09545724;160
AC_396;3;7;0.332425668;2;13.29702671;80
AC_396;3;8;5.120918609;2;204.8367444;80
AC_396;3;9;1.632351757;6;65.29407028;240
AC_396;3;10;0.495468496;2;19.81873983;80
AC_396;3;12;6.679218304;1;267.1687322;40
AC_396;3;15;3.741473383;1;149.6589353;40
AC_396;3;20;2.512243472;1;100.4897389;40
AC_396;4;1;0.345006986;2;13.80027942;80
AC_396;4;2;3.306409001;4;132.25636;160
AC_396;4;3;0.321808515;2;12.8723406;80
AC_396;4;4;5.595363398;8;223.8145359;320
AC_396;4;5;11.17471596;3;446.9886385;120
AC_396;4;6;0.392066366;4;15.68265464;160
AC_396;4;7;4.382836001;4;175.31344;160
AC_396;4;8;3.099969911;6;123.9987964;240
AC_396;4;9;0.560646931;4;22.42587724;160
AC_396;4;10;2.233605368;8;89.3442147;320
AC_396;4;12;3.687644617;1;147.5057847;40
AC_396;4;17;2.426050922;1;97.04203688;40
AC_396;4;19;2.529110574;1;101.164423;40
AC_40;1;1;1.367904116;4;54.71616464;160
AC_40;1;2;0.754870268;6;30.19481072;240
AC_40;1;3;0.920678172;4;36.82712687;160
AC_40;1;4;4.312567862;6;172.5027145;240
AC_40;1;5;2.646780082;4;105.8712033;160
AC_40;1;6;9.708668686;9;388.3467474;360
AC_40;1;7;1.836884852;12;73.47539409;480
AC_40;1;8;1.335340911;6;53.41363643;240
AC_40;1;9;1.320478105;6;52.81912419;240
AC_40;1;10;6.31815177;11;252.7260708;440
AC_40;1;11;1.589202993;1;63.5681197;40
AC_40;1;13;3.397722673;2;135.9089069;80
AC_40;1;15;4.586980175;1;183.479207;40
AC_40;1;18;3.275752018;1;131.0300807;40
AC_40;2;1;21.4329362;7;857.3174479;280
AC_40;2;2;2.420465165;6;96.81860661;240
AC_40;2;3;2.357951051;7;94.31804204;280
AC_40;2;4;5.352210627;5;214.0884251;200
AC_40;2;5;1.156018047;6;46.24072187;240
AC_40;2;6;1.96484195;7;78.59367801;280
AC_40;2;7;1.96526628;6;78.6106512;240
AC_40;2;8;1.416489947;8;56.65959789;320
AC_40;2;9;0.955767187;4;38.23068746;160
AC_40;2;10;1.197011499;4;47.88045998;160
AC_40;2;11;6.095600803;1;243.8240321;40
AC_40;2;12;3.836276192;1;153.4510477;40
AC_40;2;13;1.399349839;1;55.97399355;40
AC_40;2;14;1.175060908;1;47.0024363;40
AC_40;2;16;1.266587672;1;50.66350689;40
AC_40;2;18;4.727139954;1;189.0855982;40
AC_40;3;1;3.885559221;8;155.4223689;320
AC_40;3;2;4.095790956;7;163.8316382;280
AC_40;3;3;3.607389727;8;144.2955891;320
AC_40;3;4;2.807298337;7;112.2919335;280
AC_40;3;5;2.766004916;7;110.6401966;280
AC_40;3;6;0.866441302;7;34.65765209;280
AC_40;3;7;4.216085993;5;168.6434397;200
AC_40;3;8;0.802569937;3;32.10279749;120
AC_40;3;9;0.177419702;2;7.096788066;80
AC_40;3;10;2.294272531;6;91.77090122;240
AC_40;3;12;2.497646961;1;99.90587844;40
AC_40;3;16;1.087217979;1;43.48871917;40
AC_40;3;18;4.669968582;1;186.7987433;40
AC_40;3;20;2.166934865;1;86.6773946;40
AC_40;4;1;1.795541572;7;71.82166289;280
AC_40;4;2;1.771540188;9;70.86160751;360
AC_40;4;3;0.942833376;5;37.71333502;200
AC_40;4;4;1.544866005;3;61.79464019;120
AC_40;4;5;5.624122586;5;224.9649034;200
AC_40;4;6;2.087360901;8;83.49443605;320
AC_40;4;7;7.11949361;4;284.7797444;160
AC_40;4;8;7.119642645;9;284.7857058;360
AC_40;4;9;1.506522741;7;60.26090965;280
AC_40;4;10;3.286948518;6;131.4779407;240
AC_40;4;13;5.25610347;1;210.2441388;40
AC_40;4;17;2.59001889;1;103.6007556;40
AC_40;4;19;6.43491767;2;257.3967068;80
AC_402;1;1;0.189601945;2;7.584077785;80
AC_402;1;2;1.102370955;5;44.0948382;200
AC_402;1;3;1.030696603;5;41.22786412;200
AC_402;1;4;10.33035284;10;413.2141136;400
AC_402;1;5;0.92353897;5;36.94155879;200
AC_402;1;6;0.536319333;5;21.4527733;200
AC_402;1;7;0.487724396;4;19.50897585;160
AC_402;1;8;3.352684972;5;134.1073989;200
AC_402;1;9;0.169336131;2;6.77344525;80
AC_402;1;10;0.03336811;1;1.3347244;40
AC_402;1;14;2.652392528;1;106.0957011;40
AC_402;2;1;0.036660067;1;1.466402681;40
AC_402;2;2;0.073271246;2;2.930849825;80
AC_402;2;3;0.188327684;3;7.533107343;120
AC_402;2;4;0.03067423;1;1.226969212;40
AC_402;2;5;1.160186839;6;46.40747356;240
AC_402;2;6;18.36913688;2;734.7654752;80
AC_402;2;7;0.442120258;2;17.68481031;80
AC_402;2;8;11.35468437;4;454.1873748;160
AC_402;2;9;0.92052042;6;36.82081681;240
AC_402;2;10;0.952306782;5;38.0922713;200
AC_402;2;11;13.80497366;1;552.1989462;40
AC_402;2;13;1.632069546;1;65.28278186;40
AC_402;2;14;9.368153004;1;374.7261202;40
AC_402;2;18;9.101415334;2;364.0566134;80
AC_402;2;19;2.216748896;1;88.66995584;40
AC_402;3;1;1.901196194;2;76.04784778;80
AC_402;3;2;0.711925191;2;28.47700763;80
AC_402;3;4;20.17751596;1;807.1006384;40
AC_402;3;5;11.90832728;4;476.3330912;160
AC_402;3;6;0.477946328;3;19.11785312;120
AC_402;3;8;2.871521907;4;114.8608763;160
AC_402;3;9;1.640046744;7;65.60186975;280
AC_402;3;10;0.145077889;2;5.803115553;80
AC_402;4;1;0.425469198;4;17.01876792;160
AC_402;4;2;1.615975578;2;64.6390231;80
AC_402;4;3;0.346169763;3;13.84679054;120
AC_402;4;4;0.077291356;1;3.091654243;40
AC_402;4;5;0.034402243;1;1.376089701;40
AC_402;4;6;0.532925197;3;21.31700786;120
AC_402;4;7;1.536903051;3;61.47612205;120
AC_402;4;8;7.583755302;7;303.3502121;280
AC_402;4;9;0.207190449;3;8.287617959;120
AC_402;4;10;2.640991943;4;105.6396777;160
AC_403;1;1;0.089502117;1;3.58008467;40
AC_403;1;2;1.455828684;2;58.23314738;80
AC_403;1;3;0.029315791;1;1.172631621;40
AC_403;1;5;3.001302588;3;120.0521035;120
AC_403;1;6;0.940130295;2;37.60521178;80
AC_403;1;7;0.941924457;2;37.67697826;80
AC_403;1;8;0.951079455;2;38.04317822;80
AC_403;1;9;1.154786386;3;46.19145543;120
AC_403;1;10;1.249114485;5;49.96457939;200
AC_403;3;2;0.228446016;1;9.137840652;40
AC_403;3;3;4.401231845;3;176.0492738;120
AC_403;3;4;4.319522052;4;172.7808821;160
AC_403;3;5;0.125007673;2;5.000306908;80
AC_403;3;6;0.028076139;1;1.123045555;40
AC_403;3;8;1.14413458;5;45.76538321;200
AC_403;3;13;14.51775844;1;580.7103375;40
AC_403;3;19;2.963797219;1;118.5518888;40
AC_403;4;1;3.315041308;6;132.6016523;240
AC_403;4;2;0.150106817;1;6.0042727;40
AC_403;4;3;0.702582842;4;28.10331369;160
AC_403;4;4;1.08944523;5;43.57780919;200
AC_403;4;5;2.831112544;6;113.2445018;240
AC_403;4;6;2.05387319;4;82.1549276;160
AC_403;4;7;0.836994381;3;33.47977523;120
AC_403;4;8;1.154416777;3;46.17667108;120
AC_403;4;9;1.629783198;4;65.19132792;160
AC_403;4;10;1.428751798;5;57.15007193;200
AC_403;4;11;2.730739649;1;109.229586;40
AC_405;2;13;10.1135957;1;404.5438279;40
AC_406;3;7;1.267976523;1;50.71906091;40
AC_406;4;3;0.57335594;1;22.9342376;40
AC_406;4;5;0.255509442;1;10.22037767;40
AC_406;4;6;4.051641716;4;162.0656686;160
AC_406;4;18;4.459713906;1;178.3885563;40
AC_407;1;1;1.271817431;7;50.87269725;280
AC_407;1;2;1.843984029;4;73.75936115;160
AC_407;1;3;1.094244267;6;43.76977069;240
AC_407;1;4;1.378277102;5;55.13108409;200
AC_407;1;5;0.895936043;7;35.83744172;280
AC_407;1;6;1.715484047;9;68.61936187;360
AC_407;1;7;0.29565187;3;11.82607482;120
AC_407;1;8;0.155985332;2;6.239413272;80
AC_407;1;9;1.197378276;7;47.89513103;280
AC_407;1;10;1.282998859;10;51.31995436;400
AC_407;1;13;2.406887801;1;96.27551203;40
AC_407;2;1;2.483813114;4;99.35252456;160
AC_407;2;2;2.139043507;10;85.56174027;400
AC_407;2;3;1.619184542;4;64.76738167;160
AC_407;2;4;6.646253225;4;265.850129;160
AC_407;2;6;1.690315948;1;67.61263794;40
AC_407;3;1;1.563177777;6;62.52711109;240
AC_407;3;2;7.919213287;7;316.7685315;280
AC_407;3;3;1.820200368;6;72.80801474;240
AC_407;3;4;6.497594165;4;259.9037666;160
AC_407;3;5;2.274587474;8;90.98349895;320
AC_407;3;6;2.070845555;8;82.83382221;320
AC_407;3;7;1.749446082;5;69.97784329;200
AC_407;3;8;0.975611458;3;39.02445831;120
AC_407;3;9;0.477239095;3;19.08956379;120
AC_407;3;10;0.416408987;1;16.65635946;40
AC_407;4;1;0.928587108;6;37.14348434;240
AC_407;4;2;1.341132237;4;53.64528947;160
AC_407;4;3;3.280285778;6;131.2114311;240
AC_407;4;4;4.706910056;3;188.2764023;120
AC_407;4;5;6.429649312;7;257.1859725;280
AC_407;4;6;1.173481275;7;46.93925101;280
AC_407;4;7;0.177064715;3;7.082588598;120
AC_407;4;8;2.549858397;7;101.9943359;280
AC_407;4;9;0.638947591;6;25.55790365;240
AC_407;4;10;1.814626919;11;72.58507675;440
AC_407;4;15;7.967217701;2;318.688708;80
AC_407;4;16;2.990896596;1;119.6358639;40
AC_408;1;2;0.318359266;2;12.73437065;80
AC_408;2;1;1.433558306;6;57.34233225;240
AC_408;2;2;5.220455651;7;208.818226;280
AC_408;2;3;0.679366661;4;27.17466645;160
AC_408;2;4;0.826178561;5;33.04714243;200
AC_408;2;5;1.687653341;4;67.50613363;160
AC_408;2;6;4.134161094;4;165.3664438;160
AC_408;2;7;1.790399656;5;71.61598623;200
AC_408;2;8;0.937453034;4;37.49812137;160
AC_408;2;9;0.894719885;4;35.7887954;160
AC_408;2;10;1.07222126;5;42.8888504;200
AC_408;3;1;0.582669347;4;23.3067739;160
AC_408;3;2;0.115653756;3;4.626150246;120
AC_408;3;3;0.429605097;6;17.18420386;240
AC_408;3;4;0.39783707;7;15.91348281;280
AC_408;3;5;0.447512193;4;17.90048773;160
AC_408;3;6;1.845337382;4;73.81349529;160
AC_408;3;7;0.578797246;4;23.15188985;160
AC_408;3;8;2.275506832;12;91.02027328;480
AC_408;3;9;2.472589352;7;98.90357407;280
AC_408;3;10;1.291755283;2;51.67021134;80
AC_409;1;1;1.66074294;4;66.42971758;160
AC_409;1;2;0.665735959;3;26.62943834;120
AC_409;1;4;0.337130329;2;13.48521315;80
AC_409;1;5;0.239682282;2;9.587291262;80
AC_409;1;6;0.355553803;3;14.22215213;120
AC_409;1;7;0.613820707;3;24.55282826;120
AC_409;1;8;0.214876197;2;8.595047899;80
AC_409;1;10;4.031889889;7;161.2755956;280
AC_409;3;1;0.502424584;1;20.09698337;40
AC_409;3;2;10.04882049;8;401.9528197;320
AC_409;3;3;0.333655486;1;13.34621945;40
AC_409;3;4;2.102626375;8;84.10505502;320
AC_409;3;5;3.063176151;11;122.527046;440
AC_409;3;6;1.532891803;5;61.3156721;200
AC_409;3;7;0.786774571;6;31.47098284;240
AC_409;3;8;0.286370104;2;11.45480415;80
AC_409;4;1;0.327879707;2;13.11518828;80
AC_409;4;2;0.544908471;2;21.79633883;80
AC_409;4;3;3.487403866;4;139.4961546;160
AC_409;4;4;4.787069977;8;191.4827991;320
AC_409;4;5;2.378715193;5;95.14860771;200
AC_409;4;6;0.961638555;4;38.46554222;160
AC_409;4;7;1.649794064;5;65.99176258;200
AC_409;4;8;16.72543432;6;669.0173727;240
AC_409;4;9;0.666053098;4;26.6421239;160
AC_409;4;10;1.335184165;8;53.4073666;320
AC_409;4;13;2.670436313;1;106.8174525;40
AC_409;4;14;1.686026844;1;67.44107376;40
AC_409;4;15;2.390175713;1;95.60702851;40
AC_409;4;17;3.492477098;1;139.6990839;40
AC_41;1;1;6.025500704;7;241.0200282;280
AC_41;1;2;12.98572294;8;519.4289174;320
AC_41;1;3;1.685264237;4;67.41056949;160
AC_41;1;4;4.958806276;4;198.3522511;160
AC_41;1;5;4.497489104;7;179.8995642;280
AC_41;1;6;12.05335955;8;482.1343822;320
AC_41;1;7;1.36710852;3;54.68434079;120
AC_41;1;8;5.918122006;6;236.7248802;240
AC_41;1;9;1.443477493;6;57.73909972;240
AC_41;1;10;2.299106512;8;91.96426049;320
